,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Scrimmage,Scrimmage,Scrimmage,Scrimmage,,
423,Woodrow Dantzler,24,ATL,RB,9,0,0,0,0,,0,0,,,0.0,0.0,,,8,21,1,2,37.5,12,2.6,2.3,0.9,8,2.6,21,1,0,
424,Doug Johnson,26,ATL,QB,10,8,0,0,0,,0,0,,,0.0,0.0,,,14,21,1,2,21.4,13,1.5,2.1,1.4,14,1.5,21,1,3,
425,Brian Moorman,27,BUF,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,21,0,1,0.0,21,21.0,1.3,0.1,1,21.0,21,0,1,
426,Hunter Smith,26,IND,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,21,1,1,100.0,21,21.0,1.3,0.1,1,21.0,21,1,0,
427,Rob Johnson,30,2TM,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,3,21,0,1,33.3,14,7.0,5.3,0.8,3,7.0,21,0,0,
427,Rob Johnson,30,WAS,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,6,0,0,0.0,6,6.0,3.0,0.5,1,6.0,6,0,0,
427,Rob Johnson,30,OAK,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,15,0,1,50.0,14,7.5,7.5,1.0,2,7.5,15,0,0,
428,Bill Baber,24,KAN,TE,16,0,1,1,20,20.0,0,1,100.0,20,0.1,1.3,100.0,20.0,0,0,0,0,,,,0.0,0.0,1,20.0,20,0,0,
429,Shaun King,26,TAM,QB,3,0,0,0,0,,0,0,,,0.0,0.0,,,4,20,0,3,75.0,12,5.0,6.7,1.3,4,5.0,20,0,0,
430,Adrian Madise,23,DEN,WR,11,0,3,2,10,5.0,0,0,0.0,5,0.2,0.9,66.7,3.3,1,10,0,1,100.0,10,10.0,0.9,0.1,3,6.7,20,0,1,
431,Mark Brunell,33,JAX,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,8,19,1,3,37.5,12,2.4,6.3,2.7,8,2.4,19,1,1,
432,Omar Easy,26,KAN,FB,15,0,5,3,19,6.3,0,0,0.0,8,0.2,1.3,60.0,3.8,0,0,0,0,,,,0.0,0.0,3,6.3,19,0,0,
433,James Fenderson,27,NOR,RB,9,0,1,1,5,5.0,0,0,0.0,5,0.1,0.6,100.0,5.0,4,14,0,0,0.0,6,3.5,1.6,0.4,5,3.8,19,0,0,
434,Kevin Kasper,26,ARI,WR,7,0,6,1,23,23.0,0,1,16.7,23,0.1,3.3,16.7,3.8,1,-4,0,0,0.0,-4,-4.0,-0.6,0.1,2,9.5,19,0,0,
435,Rich Gannon,38,OAK,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,6,18,0,1,33.3,6,3.0,2.6,0.9,6,3.0,18,0,2,
436,George Layne,25,ATL,RB,3,0,2,1,3,3.0,0,0,0.0,3,0.3,1.0,50.0,1.5,1,15,0,1,100.0,15,15.0,5.0,0.3,2,9.0,18,0,0,
437,John St. Clair,26,STL,T,16,0,1,1,18,18.0,0,1,100.0,18,0.1,1.1,100.0,18.0,0,0,0,0,,,,0.0,0.0,1,18.0,18,0,0,
438,Kevin Walter,22,CIN,WR,11,0,4,3,18,6.0,0,1,50.0,9,0.3,1.6,75.0,4.5,0,0,0,0,,,,0.0,0.0,3,6.0,18,0,0,
439,Antonio Brown,25,BUF,WR,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,17,0,1,100.0,17,17.0,1.1,0.1,1,17.0,17,0,1,
440,Doug Gabriel,23,OAK,WR,12,0,1,1,17,17.0,0,1,100.0,17,0.1,1.4,100.0,17.0,0,0,0,0,,,,0.0,0.0,1,17.0,17,0,0,
441,Lee Mays,25,PIT,WR,16,0,3,2,17,8.5,0,1,66.7,9,0.1,1.1,66.7,5.7,0,0,0,0,,,,0.0,0.0,2,8.5,17,0,0,
442,Vinny Testaverde,40,NYJ,QB,7,7,0,0,0,,0,0,,,0.0,0.0,,,6,17,0,1,33.3,13,2.8,2.4,0.9,6,2.8,17,0,1,
443,Kevin Ware,23,WAS,TE,11,2,7,3,17,5.7,0,0,0.0,7,0.3,1.5,42.9,2.4,0,0,0,0,,,,0.0,0.0,3,5.7,17,0,0,
444,Darnell Dinkins,26,NYG,TE,7,0,5,2,16,8.0,0,1,40.0,10,0.3,2.3,40.0,3.2,0,0,0,0,,,,0.0,0.0,2,8.0,16,0,0,
445,Jamar Martin,23,DAL,FB,14,1,4,2,9,4.5,0,1,50.0,6,0.1,0.6,50.0,2.3,4,7,0,2,50.0,3,1.8,0.5,0.3,6,2.7,16,0,0,
446,Kevin Dyson,28,CAR,WR,1,0,2,2,15,7.5,0,1,100.0,9,2.0,15.0,100.0,7.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
447,Brett Favre,34,GNB,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,18,15,0,3,16.7,7,0.8,0.9,1.1,18,0.8,15,0,5,PB
448,Brian Griese,28,MIA,QB,5,5,0,0,0,,0,0,,,0.0,0.0,,,5,15,0,0,20.0,9,3.0,3.0,1.0,5,3.0,15,0,4,
449,Will Heller,22,TAM,TE,9,1,4,2,15,7.5,1,2,50.0,11,0.2,1.7,50.0,3.8,0,0,0,0,,,,0.0,0.0,2,7.5,15,1,0,
450,Keenan Howry,22,MIN,WR,16,1,6,2,15,7.5,0,1,33.3,8,0.1,0.9,33.3,2.5,0,0,0,0,,,,0.0,0.0,2,7.5,15,0,0,
451,Eddie Johnson,22,MIN,P,14,0,0,0,0,,0,0,,,0.0,0.0,,,2,15,0,1,50.0,15,7.5,1.1,0.1,2,7.5,15,0,2,
452,Nick Luchey,26,GNB,FB,11,2,2,1,12,12.0,0,1,50.0,12,0.1,1.1,50.0,6.0,1,3,0,0,0.0,3,3.0,0.3,0.1,2,7.5,15,0,0,
453,Fred McCrary,31,NWE,FB,6,3,5,2,12,6.0,0,1,20.0,9,0.3,2.0,40.0,2.4,3,3,0,1,33.3,4,1.0,0.5,0.5,5,3.0,15,0,0,
454,Arnaz Battle,23,SFO,WR,8,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,2,14,0,0,0.0,9,7.0,1.8,0.3,2,7.0,14,0,0,
455,Phil Dawson,28,CLE,K,13,0,0,0,0,,0,0,,,0.0,0.0,,,1,14,0,1,100.0,14,14.0,1.1,0.1,1,14.0,14,0,0,
456,Steve Beuerlein,38,DEN,QB,4,2,0,0,0,,0,0,,,0.0,0.0,,,5,13,0,1,40.0,7,2.6,3.3,1.3,5,2.6,13,0,3,
457,Kevin Curtis,25,STL,WR,4,1,5,4,13,3.3,0,1,40.0,8,1.0,3.3,80.0,2.6,0,0,0,0,,,,0.0,0.0,4,3.3,13,0,0,
458,Kurt Kittner,23,ATL,QB,7,4,0,0,0,,0,0,,,0.0,0.0,,,8,13,0,3,25.0,7,1.6,1.9,1.1,8,1.6,13,0,0,
459,Fred McAfee,35,NOR,RB,14,0,0,0,0,,0,0,,,0.0,0.0,,,1,13,0,1,100.0,13,13.0,0.9,0.1,1,13.0,13,0,1,
460,Mark Bruener,31,PIT,TE,14,0,5,2,12,6.0,1,1,20.0,11,0.1,0.9,40.0,2.4,0,0,0,0,,,,0.0,0.0,2,6.0,12,1,0,
461,Ron Johnson,23,BAL,WR,6,0,3,1,12,12.0,0,1,33.3,12,0.2,2.0,33.3,4.0,0,0,0,0,,,,0.0,0.0,1,12.0,12,0,0,
462,Tommy Maddox,32,PIT,QB,16,16,0,0,0,,0,0,,,0.0,0.0,,,13,12,0,0,7.7,6,0.9,0.8,0.8,13,0.9,12,0,5,
463,Chad Stanley,27,HOU,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,12,0,1,100.0,12,12.0,0.8,0.1,1,12.0,12,0,0,
464,Charlie Batch,29,PIT,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,1,11,0,1,100.0,11,11.0,2.8,0.3,1,11.0,11,0,1,
465,Terrence Edwards,24,ATL,WR,6,0,5,1,10,10.0,0,1,20.0,10,0.2,1.7,20.0,2.0,0,0,0,0,,,,0.0,0.0,1,10.0,10,0,0,
466,Scott McGarrahan,29,TEN,DB,16,2,2,1,10,10.0,0,1,50.0,10,0.1,0.6,50.0,5.0,0,0,0,0,,,,0.0,0.0,1,10.0,10,0,0,
467,Cliff Russell,24,WAS,WR,3,0,2,2,10,5.0,0,0,0.0,7,0.7,3.3,100.0,5.0,0,0,0,0,,,,0.0,0.0,2,5.0,10,0,0,
468,B.J. Askew,23,NYJ,FB,16,0,0,0,0,,0,0,,,0.0,0.0,,,2,9,0,1,100.0,6,4.5,0.6,0.1,2,4.5,9,0,0,
469,Jarious Jackson,26,DEN,QB,1,1,0,0,0,,0,0,,,0.0,0.0,,,1,9,0,0,100.0,9,9.0,9.0,1.0,1,9.0,9,0,0,
470,Josh Scobey,24,ARI,RB,15,0,1,1,9,9.0,0,0,0.0,9,0.1,0.6,100.0,9.0,0,0,0,0,,,,0.0,0.0,1,9.0,9,0,0,
471,Aaron Shea,27,CLE,TE,4,2,5,2,9,4.5,0,1,20.0,7,0.5,2.3,40.0,1.8,0,0,0,0,,,,0.0,0.0,2,4.5,9,0,0,
472,Brock Huard,27,IND,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,3,8,0,0,0.0,9,2.7,4.0,1.5,3,2.7,8,0,1,
473,Jeff Robinson,33,DAL,TE,16,0,2,2,8,4.0,2,2,100.0,5,0.1,0.5,100.0,4.0,0,0,0,0,,,,0.0,0.0,2,4.0,8,2,0,
474,Brant Boyer,32,CLE,RLB,15,7,0,0,0,,0,0,,,0.0,0.0,,,1,7,0,1,100.0,7,7.0,0.5,0.1,1,7.0,7,0,0,
475,Larry Foster,27,ARI,WR,1,1,1,1,7,7.0,0,0,0.0,7,1.0,7.0,100.0,7.0,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
476,Kelly Holcomb,30,CLE,QB,10,8,0,0,0,,0,0,,,0.0,0.0,,,8,7,0,0,12.5,6,0.9,0.7,0.8,8,0.9,7,0,5,
477,Derrick Lewis,28,NOR,WR,3,0,1,1,7,7.0,0,1,100.0,7,0.3,2.3,100.0,7.0,0,0,0,0,,,,0.0,0.0,1,7.0,7,0,0,
478,Jason Simmons,27,HOU,DB,16,2,0,0,0,,0,0,,,0.0,0.0,,,1,7,0,1,100.0,7,7.0,0.4,0.1,1,7.0,7,0,0,
479,Jeff Wilkins,31,STL,K,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,7,0,1,100.0,7,7.0,0.4,0.1,1,7.0,7,0,0,"PB,AP-2"
480,Darian Barnes,23,TAM,FB,14,0,1,1,6,6.0,0,1,100.0,6,0.1,0.4,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
481,Cooper Carlisle,26,DEN,G,16,2,1,1,6,6.0,1,1,100.0,6,0.1,0.4,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,1,0,
482,Marcus Coleman,29,HOU,RCB,15,15,1,1,6,6.0,0,0,0.0,6,0.1,0.4,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,0,
483,Spencer Nead,26,STL,FB,10,0,1,1,6,6.0,0,0,0.0,6,0.1,0.6,100.0,6.0,0,0,0,0,,,,0.0,0.0,1,6.0,6,0,1,
484,Travis Brown,26,BUF,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,5,0,0,100.0,5,5.0,2.5,0.5,1,5.0,5,0,0,
485,Danny Kanell,30,DEN,QB,5,2,0,0,0,,0,0,,,0.0,0.0,,,6,5,0,1,16.7,9,0.8,1.0,1.2,6,0.8,5,0,3,
486,Dan Klecko,22,NWE,DT,13,1,0,0,0,,0,0,,,0.0,0.0,,,2,5,0,1,50.0,5,2.5,0.4,0.2,2,2.5,5,0,0,
487,Reno Mahe,23,PHI,RB,2,0,2,1,5,5.0,0,0,0.0,5,0.5,2.5,50.0,2.5,0,0,0,0,,,,0.0,0.0,1,5.0,5,0,0,
488,Deltha O'Neal,26,DEN,RCB,13,6,3,2,4,2.0,0,0,0.0,3,0.2,0.3,66.7,1.3,1,0,0,0,0.0,,0.0,0.0,0.1,3,1.3,4,0,2,
489,Chris Redman,26,BAL,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,4,0,0,50.0,4,2.0,2.0,1.0,2,2.0,4,0,3,
490,Ken Simonton,24,BUF,RB,2,0,0,0,0,,0,0,,,0.0,0.0,,,2,4,0,0,0.0,2,2.0,2.0,1.0,2,2.0,4,0,0,
491,Billy Volek,27,TEN,QB,7,1,0,0,0,,0,0,,,0.0,0.0,,,11,4,1,1,27.3,5,0.4,0.6,1.6,11,0.4,4,1,1,
492,John Carney,39,NOR,K,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,3,0,0,0.0,3,3.0,0.2,0.1,1,3.0,3,0,0,
493,Ifeanyi Ohalete,24,WAS,SS,15,15,1,1,3,3.0,0,1,100.0,3,0.1,0.2,100.0,3.0,0,0,0,0,,,,0.0,0.0,1,3.0,3,0,0,
494,R.J. Bowers,29,CLE,RB,1,0,2,1,2,2.0,1,1,50.0,2,1.0,2.0,50.0,1.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,1,0,
495,Billy McMullen,23,PHI,WR,5,0,3,1,2,2.0,0,0,0.0,2,0.2,0.4,33.3,0.7,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
496,Brad Pyatt,23,IND,WR,8,0,1,1,2,2.0,0,0,0.0,2,0.1,0.3,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,2,
497,Stephen Trejo,26,DET,FB,16,0,1,1,2,2.0,0,1,100.0,2,0.1,0.1,100.0,2.0,0,0,0,0,,,,0.0,0.0,1,2.0,2,0,0,
498,Todd Bouman,31,NOR,QB,4,0,0,0,0,,0,0,,,0.0,0.0,,,3,1,0,1,33.3,2,0.3,0.3,0.8,3,0.3,1,0,1,
499,Cosey Coleman,25,TAM,RG,16,16,1,0,1,,0,0,0.0,1,0.0,0.1,0.0,1.0,0,0,0,0,,,,0.0,0.0,0,,1,0,0,
500,Eddie Drummond,23,DET,WR,6,0,0,0,0,,0,0,,,0.0,0.0,,,1,1,0,0,0.0,1,1.0,0.2,0.2,1,1.0,1,0,1,
501,Jonathan Ogden,29,BAL,LT,16,16,1,1,1,1.0,1,1,100.0,1,0.1,0.1,100.0,1.0,0,0,0,0,,,,0.0,0.0,1,1.0,1,1,0,"PB,AP-1"
502,Charlie Adams,24,DEN,WR,4,0,4,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
503,Stephen Alexander,28,SDG,TE,3,0,6,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
504,Larry Allen,32,DAL,LG,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,PB
505,Joe Andruzzi,28,NWE,RG,16,16,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,0,0,0,0,,,,0.0,0.0,1,0.0,0,0,1,
506,Richard Angulo,23,STL,TE,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
507,Karsten Bailey,26,GNB,WR,1,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
508,Mike Bartrum,33,PHI,LS,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
509,Fred Baxter,32,NWE,TE,12,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
510,Antonio Chatman,24,GNB,WR,16,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
511,Greg Comella,28,HOU,FB,5,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
512,Jeff Faine,22,CLE,C,9,9,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,3,
513,Jeff Feagles,37,NYG,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,0,
514,John Gilmore,24,CHI,TE,15,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
515,Joey Goodspeed,25,STL,FB,8,4,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
516,Lawrence Hamilton,23,CIN,WR,5,1,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
517,Zachary Hilton,23,NOR,TE,3,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
518,Nate Jackson,24,DEN,WR,1,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
519,Michael Jameson,24,CLE,DB,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
520,Ronney Jenkins,26,OAK,RB,7,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
521,Levi Jones,24,CIN,LT,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
522,Rushen Jones,23,MIN,DB,11,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
523,Rashod Kent,23,HOU,TE,7,4,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
524,Bill LaFleur,27,SFO,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
525,Jason Mathews,32,TEN,T,15,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
526,Grant Mattos,22,SDG,WR,6,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
527,Kevin Mawae,32,NYJ,C,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,2,PB
528,Brad Maynard,29,CHI,P,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.1,1,0.0,0,0,1,
529,Tony McGee,32,DAL,TE,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
530,Tim Rattay,26,SFO,QB,11,3,0,0,0,,0,0,,,0.0,0.0,,,8,0,0,1,12.5,,0.0,0.0,0.7,8,0.0,0,0,0,
531,Charlie Rogers,27,MIA,RB,11,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,2,
532,Jake Schifino,24,TEN,WR,13,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
533,Sam Simmons,24,MIA,WR,11,0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
534,Ryan Tucker,28,CLE,RT,16,16,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
535,Bracy Walker,33,DET,DB,16,1,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
536,Ken Walter,31,NWE,P,15,0,0,0,0,,0,0,,,0.0,0.0,,,2,0,0,0,0.0,,0.0,0.0,0.1,2,0.0,0,0,0,
537,Kurt Warner,32,STL,QB,2,1,0,0,0,,0,0,,,0.0,0.0,,,1,0,0,0,0.0,,0.0,0.0,0.5,1,0.0,0,0,6,
538,James Williams,25,DET,WR,1,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
539,Randal Williams,25,DAL,WR,15,0,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
540,Walter Young,24,CAR,WR,7,0,5,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,,,,0.0,0.0,0,,0,0,0,
541,Trent Dilfer,31,SEA,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,2,-1,0,0,0.0,,-0.5,-0.2,0.4,2,-0.5,-1,0,2,
542,Rex Grossman,23,CHI,QB,3,3,0,0,0,,0,0,,,0.0,0.0,,,3,-1,0,0,0.0,,-0.3,-0.3,1.0,3,-0.3,-1,0,3,
543,Damon Huard,30,NWE,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,1,-1.0,-1,0,0,
544,Chris Massey,24,STL,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,1,0.0,-1,-1.0,-0.1,0.1,1,-1.0,-1,0,0,
545,Neil O'Donnell,37,TEN,QB,1,1,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-1.0,1.0,1,-1.0,-1,0,0,
546,Sage Rosenfels,25,MIA,QB,2,0,0,0,0,,0,0,,,0.0,0.0,,,1,-1,0,0,0.0,-1,-1.0,-0.5,0.5,1,-1.0,-1,0,0,
547,Kerry Carter,23,SEA,RB,16,0,0,0,0,,0,0,,,0.0,0.0,,,3,-2,0,0,0.0,1,-0.7,-0.1,0.2,3,-0.7,-2,0,0,
548,Gus Frerotte,32,MIN,QB,16,2,0,0,0,,0,0,,,0.0,0.0,,,12,-2,0,0,0.0,4,-0.2,-0.1,0.8,12,-0.2,-2,0,2,
549,Craig Nall,24,GNB,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-2,0,0,0.0,-1,-1.0,-2.0,2.0,2,-1.0,-2,0,0,
550,Cornell Green,27,TAM,RT,7,5,1,0,-3,,0,0,0.0,-3,0.0,-0.4,0.0,-3.0,0,0,0,0,,,,0.0,0.0,0,,-3,0,1,
551,Chad Hutchinson,26,DAL,QB,1,0,0,0,0,,0,0,,,0.0,0.0,,,2,-3,0,0,0.0,-1,-1.5,-3.0,2.0,2,-1.5,-3,0,0,
552,Doug Pederson,35,GNB,QB,16,0,0,0,0,,0,0,,,0.0,0.0,,,6,-5,0,0,0.0,,-0.8,-0.3,0.4,6,-0.8,-5,0,0,
553,Alex Van Pelt,33,BUF,QB,6,0,0,0,0,,0,0,,,0.0,0.0,,,4,-6,0,0,0.0,-1,-1.5,-1.0,0.7,4,-1.5,-6,0,0,
554,Todd Collins,32,KAN,QB,5,0,0,0,0,,0,0,,,0.0,0.0,,,8,-7,0,1,0.0,,-0.9,-1.4,1.6,8,-0.9,-7,0,0,
555,Adam Timmerman,32,STL,RG,16,16,1,1,-7,-7.0,0,0,0.0,-7,0.1,-0.4,100.0,-7.0,0,0,0,0,,,,0.0,0.0,1,-7.0,-7,0,0,
556,Olin Kreutz,26,CHI,C,16,16,1,1,-8,-8.0,0,0,0.0,-8,0.1,-0.5,100.0,-8.0,0,0,0,0,,,,0.0,0.0,1,-8.0,-8,0,0,PB
,League Average,,,,,,,,,11.3,,,46.1,,1.4,16.1,59.9,6.8,,,,,44.2,,4.2,8.9,2.1,,7.0,,,,
